date;Landkreis;outOfHomeDuration;percentageChangeComparedToBeforeCorona
20210207;Nürnberg;5.72;-20
20210207;Kreis Düren;6.0;-15
20210207;Landkreis Börde;6.8100000000000005;-3
20210207;Landkreis Bernkastel-Wittlich;6.2700000000000005;-11
20210207;Landkreis Wunsiedel im Fichtelgebirge;5.95;-19
20210207;Landkreis Kusel;6.24;-24
20210207;Landkreis Lüneburg;5.3;-25
20210207;Landkreis Gifhorn;5.1000000000000005;-29
20210207;Landkreis Dingolfing-Landau;6.25;-18
20210207;Landkreis Schwandorf;7.0200000000000005;-12
20210207;Kreis Bergstraße;5.54;-11
20210207;Landkreis Unterallgäu;6.54;-24
20210214;Kreis Olpe;5.86;-16
20210214;Landkreis Goslar;5.44;-27
20210214;Landkreis Alzey-Worms;5.83;-24
20210214;Dessau-Roßlau;4.45;-28
20210214;Kreis Soest;5.8100000000000005;-21
20210214;Regionalverband Saarbrücken;5.98;-15
20210214;Bielefeld;5.64;-29
20210214;Neustadt an der Weinstraße;5.84;-11
20210214;Landkreis Würzburg;6.69;-20
20210214;Landkreis St. Wendel;6.82;-17
20210214;Ostalbkreis;6.44;-16
20210214;Hof;5.23;-19
20210214;Oberhausen;5.07;-23
20210214;Landkreis Südliche Weinstraße;6.69;-18
20210214;Landkreis Cochem-Zell;6.38;-11
20210214;Landkreis Sonneberg;5.96;12
20210214;Rhein-Sieg-Kreis;6.21;1
20210214;Ludwigshafen am Rhein;5.1000000000000005;-22
20210214;Leipzig;4.4;-36
20210214;Kreis Siegen-Wittgenstein;6.03;-15
20210214;Landkreis Wesermarsch;6.71;-8
20210214;Landkreis Traunstein;6.640000000000001;-9
20210214;Landkreis Passau;6.42;-8
20210214;Städteregion Aachen;6.32;-14
20210214;Rhein-Lahn-Kreis;6.2700000000000005;-14
20210214;Landkreis Oberspreewald-Lausitz;5.96;-23
20210214;Brandenburg an der Havel;5.26;-23
20210214;Landkreis Nordhausen;5.37;-32
20210214;Kreis Stormarn;5.2700000000000005;-4
20210214;Bottrop;5.26;-9
20210214;Landkreis Hersfeld-Rotenburg;6.5600000000000005;-21
20210214;Hamm;5.39;-25
20210214;Landkreis Cuxhaven;6.5;-5
20210214;Landkreis Augsburg;6.21;-2
20210214;Zollernalbkreis;6.140000000000001;-15
20210214;Rhein-Pfalz-Kreis;5.63;-25
20210214;Landkreis Pfaffenhofen an der Ilm;5.54;-20
20210214;Landkreis Neumarkt in der Oberpfalz;6.65;-15
20210214;Landkreis Rastatt;6.8500000000000005;-13
20210214;Landkreis Schaumburg;6.57;-27
20210214;Ingolstadt;6.11;-14
20210214;Landkreis Göppingen;6.12;-15
20210214;Jena;5.45;-32
20210214;Eisenach;5.2700000000000005;-28
20210214;Landkreis Eichstätt;6.66;-14
20210214;Landkreis Rostock;6.42;2
20210214;Solingen;6.49;-21
20210214;Landkreis Lichtenfels;6.33;-10
20210214;Landkreis Saalfeld-Rudolstadt;5.43;-8
20210214;Krefeld;5.61;-23
20210214;Wetteraukreis;6.67;-18
20210214;Landkreis Ludwigsburg;6.34;-11
20210214;Landkreis Mainz-Bingen;5.98;-29
20210214;Ulm;6.15;-30
20210214;Landkreis Teltow-Fläming;6.24;-6
20210214;Kreis Dithmarschen;6.61;-20
20210214;Kreis Mettmann;5.62;-11
20210214;Landkreis Neuburg-Schrobenhausen;6.21;-14
20210214;Weiden in der Oberpfalz;5.28;-14
20210214;Landkreis Hildburghausen;6.33;-15
20210214;Landkreis Rotenburg (Wümme);6.3500000000000005;-14
20210214;Landkreis Hof;6.8500000000000005;-18
20210214;Landkreis Konstanz;6.17;-18
20210214;Landkreis Stendal;6.24;-21
20210214;Heidelberg;5.41;-26
20210214;Rhein-Erft-Kreis;5.78;-11
20210214;Landkreis Weilheim-Schongau;5.75;-23
20210214;Mannheim;5.34;-27
20210214;Landkreis Osterholz;5.84;-9
20210214;Schwabach;5.57;20
20210214;Landkreis Südwestpfalz;6.24;-17
20210214;Landkreis Miltenberg;5.39;-23
20210214;Coburg;5.64;-7
20210214;Essen;5.2;-26
20210214;Flensburg;5.04;-24
20210214;Ilm-Kreis;5.45;-17
20210214;Bremen;5.15;-29
20210214;Landkreis Mecklenburgische Seenplatte;5.67;-22
20210214;Landkreis Calw;6.2;-13
20210214;Landkreis Aurich;7.08;-13
20210214;Landkreis Prignitz;6.24;-11
20210214;Hohenlohekreis;6.3500000000000005;-11
20210214;Landkreis Schwäbisch Hall;6.890000000000001;-9
20210214;Landkreis Freudenstadt;7.15;-14
20210214;Kreis Wesel;5.47;-12
20210214;Landkreis Waldeck-Frankenberg;5.8500000000000005;-24
20210214;Köln;5.72;-21
20210214;Landkreis Mittelsachsen;5.51;-23
20210214;Baden-Baden;6.640000000000001;-10
20210214;Landkreis Erlangen-Höchstadt;5.87;-20
20210214;Lahn-Dill-Kreis;6.15;-21
20210214;Ortenaukreis;6.76;-12
20210214;Landkreis Nordwestmecklenburg;6.25;-14
20210214;Kassel;5.75;-29
20210214;Landkreis Günzburg;6.5200000000000005;-14
20210214;Kreis Gütersloh;5.49;-17
20210214;Karlsruhe;6.05;-21
20210214;Kreis Paderborn;5.84;-17
20210214;Landkreis Rhön-Grabfeld;6.2700000000000005;-24
20210214;Landkreis Saarlouis;6.25;-19
20210214;Landkreis Neustadt an der Waldnaab;6.51;-18
20210214;Landkreis Starnberg;5.44;-17
20210214;Amberg;5.2700000000000005;-8
20210214;Kreis Minden-Lübbecke;6.25;-23
20210214;Landkreis Mayen-Koblenz;6.91;-23
20210214;Landkreis Marburg-Biedenkopf;6.21;-20
20210214;Straubing;5.9;-3
20210214;Landkreis Altötting;6.3100000000000005;-18
20210214;Landkreis Birkenfeld;5.82;-24
20210214;Delmenhorst;5.05;-39
20210214;Landkreis Vulkaneifel;6.4;9
20210214;Landkreis Hameln-Pyrmont;5.37;-28
20210214;Braunschweig;4.07;-41
20210214;Landkreis Havelland;5.59;-13
20210214;Landkreis Bad Dürkheim;5.86;-22
20210214;Landkreis Miesbach;6.17;-19
20210214;Saalekreis;5.37;-11
20210214;Bochum;5.26;-24
20210214;Landkreis Bad Kreuznach;6.32;-14
20210214;Landkreis Landsberg am Lech;5.7;-18
20210214;Landkreis Sömmerda;5.34;-35
20210214;Landkreis Verden;5.65;-21
20210214;Landkreis Neuwied;6.83;-19
20210214;Landkreis Ravensburg;7.15;-16
20210214;Landkreis Leer;6.86;-14
20210214;Kreis Ostholstein;5.8100000000000005;-12
20210214;Magdeburg;4.6000000000000005;-32
20210214;Landkreis Kronach;6.0200000000000005;-19
20210214;Kreis Segeberg;5.57;-24
20210214;Kreis Plön;5.69;-20
20210214;Landkreis Rosenheim;6.5;-12
20210214;Landkreis Cloppenburg;6.75;-20
20210214;Landkreis Tirschenreuth;6.67;-14
20210214;Landkreis Kulmbach;6.6000000000000005;-18
20210214;Mönchengladbach;5.61;-22
20210214;Landkreis Fürth;7.55;20
20210214;Landkreis Göttingen;5.5200000000000005;-28
20210214;Landkreis Vechta;6.12;-17
20210214;Landkreis Oberhavel;5.18;-21
20210214;Kreis Euskirchen;6.48;-12
20210214;Fürth;6.48;-17
20210214;Landkreis Heidekreis;6.29;-19
20210214;Hochsauerlandkreis;5.61;-21
20210214;Landkreis Reutlingen;6.68;-15
20210214;Kreis Borken;5.57;-19
20210214;Wilhelmshaven;5.84;-23
20210214;Kreis Unna;5.42;-15
20210214;Westerwaldkreis;6.36;-9
20210214;Regensburg;5.84;-29
20210214;Altmarkkreis Salzwedel;5.51;-16
20210214;Kreis Groß-Gerau;5.57;-18
20210214;Landkreis Görlitz;5.99;-13
20210214;Landkreis Emmendingen;6.41;-13
20210214;Landkreis Breisgau-Hochschwarzwald;6.3100000000000005;-21
20210214;Kreis Nordfriesland;6.92;-18
20210214;Landkreis Bautzen;6.37;-16
20210214;Landkreis Ludwigslust-Parchim;6.05;-14
20210214;Augsburg;5.63;-30
20210214;Landkreis Regen;6.3;-16
20210214;Berlin;5.05;-30
20210214;Lübeck;5.03;-33
20210214;Neckar-Odenwald-Kreis;6.01;-21
20210214;Bamberg;5.8100000000000005;-13
20210214;Landkreis Dahme-Spreewald;5.94;-8
20210214;Landkreis Holzminden;5.45;-41
20210214;Erfurt;5.0200000000000005;-31
20210214;Mainz;5.76;-27
20210214;Landkreis Mühldorf am Inn;6.13;-22
20210214;Schwerin;5.1000000000000005;-29
20210214;Landkreis München;5.51;-12
20210214;Landkreis Hildesheim;5.36;-26
20210214;Landkreis Freyung-Grafenau;7.3100000000000005;-11
20210214;Neumünster;5.21;-16
20210214;Landkreis Waldshut;4.69;-17
20210214;Landkreis Limburg-Weilburg;6.71;-27
20210214;Emden;5.8100000000000005;-33
20210214;Kreis Steinfurt;5.34;-24
20210214;Landkreis Karlsruhe;5.88;-9
20210214;Rhein-Kreis Neuss;5.38;-13
20210214;Vogelsbergkreis;6.97;-7
20210214;Dresden;5.58;-31
20210214;München;5.7;-22
20210214;Kreis Herzogtum Lauenburg;5.62;-9
20210214;Landkreis Aschaffenburg;5.55;-22
20210214;Landkreis Haßberge;7.3;-10
20210214;Landkreis Esslingen;6.59;-8
20210214;Landkreis Grafschaft Bentheim;6.38;-19
20210214;Pforzheim;6.69;-9
20210214;Landkreis Oldenburg;5.93;4
20210214;Kreis Viersen;5.61;-11
20210214;Main-Kinzig-Kreis;5.49;-20
20210214;Landkreis Aichach-Friedberg;6.16;-13
20210214;Aschaffenburg;5.8;-16
20210214;Schwarzwald-Baar-Kreis;6.3;-14
20210214;Landkreis Cham;7.23;-16
20210214;Landkreis Altenburger Land;5.39;-15
20210214;Landkreis Ebersberg;6.0600000000000005;-21
20210214;Landkreis Wolfenbüttel;5.29;-28
20210214;Kreis Rendsburg-Eckernförde;6.15;-12
20210214;Landkreis Kelheim;6.5;-13
20210214;Landkreis Bayreuth;7.05;-11
20210214;Landkreis Lindau;6.18;-21
20210214;Landkreis Jerichower Land;6.41;-18
20210214;Potsdam;4.86;-31
20210214;Alb-Donau-Kreis;6.43;-18
20210214;Kaufbeuren;6.01;-7
20210214;Landkreis Anhalt-Bitterfeld;5.65;-23
20210214;Kreis Coesfeld;5.3100000000000005;-20
20210214;Kreis Warendorf;5.67;-16
20210214;Landkreis Amberg-Sulzbach;6.44;-18
20210214;Landkreis Uckermark;6.57;-11
20210214;Landkreis Dachau;5.79;-22
20210214;Landkreis Lüchow-Dannenberg;6.55;-22
20210214;Frankfurt am Main;5.6000000000000005;-28
20210214;Oldenburg;4.74;-40
20210214;Wolfsburg;4.62;-29
20210214;Rheingau-Taunus-Kreis;6.01;-6
20210214;Landkreis Kassel;6.0;-28
20210214;Kaiserslautern;6.0200000000000005;-14
20210214;Erlangen;5.54;-17
20210214;Landkreis Bamberg;6.58;-17
20210214;Landkreis Oberallgäu;7.6000000000000005;-10
20210214;Frankfurt (Oder);6.99;-17
20210214;Landkreis Tübingen;6.74;-16
20210214;Landkreis Germersheim;6.48;-17
20210214;Landkreis Zwickau;5.33;-18
20210214;Kreis Herford;5.5600000000000005;-27
20210214;Landkreis Diepholz;6.19;-15
20210214;Passau;6.59;-17
20210214;Landkreis Schweinfurt;7.24;-18
20210214;Schwalm-Eder-Kreis;6.54;-24
20210214;Eifelkreis Bitburg-Prüm;6.24;-8
20210214;Landkreis Vorpommern-Rügen;6.55;-17
20210214;Landkreis Dillingen an der Donau;6.5200000000000005;-14
20210214;Landkreis Berchtesgadener Land;5.8100000000000005;-13
20210214;Zweibrücken;6.29;-9
20210214;Würzburg;6.17;-23
20210214;Hamburg;5.12;-27
20210214;Landkreis Gotha;6.23;-22
20210214;Kreis Pinneberg;5.11;-17
20210214;Deutschland;5.84;-20
20210214;Düsseldorf;5.2700000000000005;-28
20210214;Kyffhäuserkreis;5.83;-24
20210214;Landkreis Kaiserslautern;6.5600000000000005;-17
20210214;Landkreis Weißenburg-Gunzenhausen;7.03;-12
20210214;Landkreis Ostallgäu;6.58;-22
20210214;Kreis Höxter;5.75;-17
20210214;Heilbronn;6.44;-13
20210214;Weimar;5.57;-32
20210214;Landkreis Gießen;6.13;-20
20210214;Schweinfurt;5.93;-29
20210214;Kiel;5.24;-25
20210214;Landkreis Märkisch-Oderland;6.33;-6
20210214;Kreis Lippe;6.17;-19
20210214;Saale-Orla-Kreis;5.95;-17
20210214;Landkreis Helmstedt;5.97;-31
20210214;Halle (Saale);4.65;-38
20210214;Landau in der Pfalz;6.8100000000000005;347
20210214;Salzlandkreis;5.73;-22
20210214;Offenbach am Main;5.7700000000000005;-36
20210214;Erzgebirgskreis;5.13;-21
20210214;Cottbus - Chóśebuz;5.08;-24
20210214;Rems-Murr-Kreis;6.57;-13
20210214;Landkreis Landshut;6.49;-4
20210214;Landkreis Kitzingen;7.25;-10
20210214;Landkreis Bad Tölz-Wolfratshausen;6.91;-12
20210214;Landkreis Wittmund;7.78;-5
20210214;Landkreis Leipzig;5.19;-20
20210214;Salzgitter;4.99;-22
20210214;Landkreis Neu-Ulm;6.13;-10
20210214;Münster;5.21;-28
20210214;Saale-Holzland-Kreis;5.47;-16
20210214;Landkreis Lörrach;5.04;-15
20210214;Rosenheim;5.44;-30
20210214;Landkreis Nordsachsen;6.1000000000000005;-19
20210214;Landkreis Heidenheim;6.13;-13
20210214;Landkreis Nienburg/Weser;5.57;-31
20210214;Freiburg im Breisgau;6.17;-9
20210214;Bayreuth;6.3;-16
20210214;Osnabrück;4.74;-41
20210214;Landkreis Coburg;6.22;-28
20210214;Chemnitz;5.1000000000000005;-23
20210214;Landkreis Straubing-Bogen;6.78;-15
20210214;Gelsenkirchen;4.9;-25
20210214;Bonn;6.24;-30
20210214;Kempten (Allgäu);6.05;-26
20210214;Landkreis Offenbach;5.04;-15
20210214;Odenwaldkreis;5.37;-20
20210214;Landkreis Rottweil;6.41;-13
20210214;Landkreis Darmstadt-Dieburg;5.45;-20
20210214;Ansbach;6.5200000000000005;-3
20210214;Landkreis Deggendorf;6.9;-14
20210214;Landkreis Peine;5.28;-23
20210214;Wiesbaden;6.23;-18
20210214;Landkreis Main-Spessart;5.91;-18
20210214;Landkreis Spree-Neiße;6.98;0
20210214;Saarpfalz-Kreis;6.0;-6
20210214;Landkreis Tuttlingen;6.08;-18
20210214;Werra-Meißner-Kreis;5.42;-31
20210214;Koblenz;6.11;-22
20210214;Märkischer Kreis;6.26;-15
20210214;Hochtaunuskreis;6.0200000000000005;-17
20210214;Landkreis Emsland;6.88;-17
20210214;Landkreis Wittenberg;5.59;-20
20210214;Landkreis Bad Kissingen;6.46;-12
20210214;Suhl;4.82;-32
20210214;Landkreis Biberach;6.62;-16
20210214;Rhein-Hunsrück-Kreis;7.01;-12
20210214;Ennepe-Ruhr-Kreis;5.84;-13
20210214;Landkreis Ammerland;5.93;-1
20210214;Landkreis Oder-Spree;5.86;-7
20210214;Landkreis Sigmaringen;6.47;-16
20210214;Landkreis Heilbronn;5.88;-18
20210214;Landkreis Altenkirchen;5.62;-17
20210214;Pirmasens;6.22;-18
20210214;Landkreis Elbe-Elster;6.05;-20
20210214;Landkreis Mansfeld-Südharz;5.53;-27
20210214;Landkreis Donau-Ries;7.34;-9
20210214;Landkreis Uelzen;5.0;-30
20210214;Kreis Steinburg;6.19;-16
20210214;Landkreis Greiz;5.61;-13
20210214;Landkreis Eichsfeld;5.99;-20
20210214;Herne;4.73;-27
20210214;Landkreis Barnim;5.72;-12
20210214;Landkreis Ahrweiler;6.63;-19
20210214;Region Hannover;4.91;-28
20210214;Unstrut-Hainich-Kreis;6.0600000000000005;-28
20210214;Landkreis Vorpommern-Greifswald;6.11;-19
20210214;Kreis Recklinghausen;4.7700000000000005;-23
20210214;Duisburg;5.2;-23
20210214;Worms;5.7;-18
20210214;Landkreis Erding;6.43;-15
20210214;Bodenseekreis;6.47;-11
20210214;Mülheim an der Ruhr;5.13;-28
20210214;Landkreis Sächsische Schweiz-Osterzgebirge;5.91;-7
20210214;Landkreis Merzig-Wadern;6.18;-9
20210214;Landkreis Trier-Saarburg;6.640000000000001;-14
20210214;Burgenlandkreis;5.36;-27
20210214;Rostock;5.49;-24
20210214;Kreis Heinsberg;6.41;-2
20210214;Landkreis Fürstenfeldbruck;5.66;-16
20210214;Landkreis Nürnberger Land;6.5;-11
20210214;Kreis Schleswig-Flensburg;6.140000000000001;-15
20210214;Main-Tauber-Kreis;5.47;-14
20210214;Landkreis Freising;6.49;-14
20210214;Landkreis Regensburg;6.15;-14
20210214;Oberbergischer Kreis;6.3100000000000005;-10
20210214;Landkreis Ostprignitz-Ruppin;6.65;-11
20210214;Landkreis Ansbach;7.26;-16
20210214;Landkreis Neustadt an der Aisch-Bad Windsheim;6.390000000000001;-20
20210214;Vogtlandkreis;5.6000000000000005;-21
20210214;Donnersbergkreis;6.71;-7
20210214;Darmstadt;5.04;-30
20210214;Remscheid;7.01;-24
20210214;Landkreis Fulda;6.58;-23
20210214;Landkreis Harburg;5.54;-17
20210214;Gera;4.5200000000000005;-39
20210214;Kreis Kleve;6.2;-16
20210214;Frankenthal (Pfalz);5.38;-19
20210214;Leverkusen;5.74;-25
20210214;Landkreis Osnabrück;5.5200000000000005;-26
20210214;Speyer;5.15;-15
20210214;Landkreis Neunkirchen;6.09;-14
20210214;Landkreis Rottal-Inn;5.96;-11
20210214;Landkreis Stade;6.13;-20
20210214;Landkreis Garmisch-Partenkirchen;6.99;-19
20210214;Trier;6.37;-19
20210214;Bremerhaven;4.94;-40
20210214;Enzkreis;6.3;-15
20210214;Landkreis Northeim;5.03;-29
20210214;Hagen;5.92;-22
20210214;Landkreis Roth;5.66;-12
20210214;Rhein-Neckar-Kreis;5.63;-23
20210214;Landkreis Weimarer Land;5.6000000000000005;-18
20210214;Rheinisch-Bergischer Kreis;5.88;-8
20210214;Landkreis Böblingen;6.1000000000000005;-13
20210214;Landshut;6.01;-17
20210214;Landkreis Harz;5.57;-26
20210214;Landkreis Meißen;6.15;-14
20210214;Main-Taunus-Kreis;5.84;-22
20210214;Landkreis Friesland;6.640000000000001;-17
20210214;Landkreis Schmalkalden-Meiningen;5.25;-21
20210214;Stuttgart;6.86;-21
20210214;Landkreis Potsdam-Mittelmark;5.63;-3
20210214;Dortmund;5.51;-24
20210214;Landkreis Celle;4.67;-31
20210214;Landkreis Forchheim;6.47;-15
20210214;Wuppertal;6.7;-18
20210214;Memmingen;6.3500000000000005;21
20210214;Wartburgkreis;5.92;-21
20210214;Nürnberg;6.13;-14
20210214;Kreis Düren;6.08;-14
20210214;Landkreis Börde;6.3100000000000005;-10
20210214;Landkreis Bernkastel-Wittlich;6.32;-11
20210214;Landkreis Wunsiedel im Fichtelgebirge;5.92;-20
20210214;Landkreis Kusel;6.25;-23
20210214;Landkreis Lüneburg;5.42;-23
20210214;Landkreis Gifhorn;5.05;-30
20210214;Landkreis Dingolfing-Landau;6.3;-17
20210214;Landkreis Schwandorf;6.97;-13
20210214;Kreis Bergstraße;5.6000000000000005;-10
20210214;Landkreis Unterallgäu;6.61;-23
20210221;Kreis Olpe;5.8500000000000005;-17
20210221;Landkreis Goslar;6.3;-15
20210221;Landkreis Alzey-Worms;6.3100000000000005;-18
20210221;Dessau-Roßlau;4.99;-19
20210221;Kreis Soest;6.37;-13
20210221;Regionalverband Saarbrücken;5.94;-15
20210221;Bielefeld;6.51;-18
20210221;Neustadt an der Weinstraße;6.04;-7
20210221;Landkreis Würzburg;6.94;-17
20210221;Landkreis St. Wendel;6.84;-17
20210221;Ostalbkreis;6.640000000000001;-14
20210221;Hof;5.5200000000000005;-15
20210221;Oberhausen;5.55;-16
20210221;Landkreis Südliche Weinstraße;6.96;-15
20210221;Landkreis Cochem-Zell;6.390000000000001;-11
20210221;Landkreis Sonneberg;6.26;17
20210221;Rhein-Sieg-Kreis;6.21;1
20210221;Ludwigshafen am Rhein;5.37;-18
20210221;Leipzig;5.1000000000000005;-26
20210221;Kreis Siegen-Wittgenstein;6.0200000000000005;-15
20210221;Landkreis Wesermarsch;6.83;-6
20210221;Landkreis Traunstein;6.8500000000000005;-6
20210221;Landkreis Passau;6.57;-6
20210221;Städteregion Aachen;6.38;-13
20210221;Rhein-Lahn-Kreis;6.5600000000000005;-10
20210221;Landkreis Oberspreewald-Lausitz;6.54;-16
20210221;Brandenburg an der Havel;5.53;-19
20210221;Landkreis Nordhausen;6.18;-22
20210221;Kreis Stormarn;5.39;-2
20210221;Bottrop;5.64;-2
20210221;Landkreis Hersfeld-Rotenburg;7.0200000000000005;-16
20210221;Hamm;6.07;-16
20210221;Landkreis Cuxhaven;6.76;-1
20210221;Landkreis Augsburg;6.09;-4
20210221;Zollernalbkreis;6.3500000000000005;-12
20210221;Rhein-Pfalz-Kreis;5.83;-23
20210221;Landkreis Pfaffenhofen an der Ilm;5.67;-18
20210221;Landkreis Neumarkt in der Oberpfalz;6.61;-16
20210221;Landkreis Rastatt;7.1000000000000005;-10
20210221;Landkreis Schaumburg;7.0200000000000005;-22
20210221;Ingolstadt;6.15;-14
20210221;Landkreis Göppingen;6.3500000000000005;-12
20210221;Jena;6.21;-23
20210221;Eisenach;5.86;-20
20210221;Landkreis Eichstätt;6.640000000000001;-14
20210221;Landkreis Rostock;6.61;5
20210221;Solingen;6.65;-19
20210221;Landkreis Lichtenfels;6.61;-6
20210221;Landkreis Saalfeld-Rudolstadt;5.98;2
20210221;Krefeld;5.8500000000000005;-20
20210221;Wetteraukreis;6.8500000000000005;-15
20210221;Landkreis Ludwigsburg;6.54;-8
20210221;Landkreis Mainz-Bingen;6.11;-28
20210221;Ulm;6.34;-27
20210221;Landkreis Teltow-Fläming;6.46;-2
20210221;Kreis Dithmarschen;6.92;-17
20210221;Kreis Mettmann;5.87;-7
20210221;Landkreis Neuburg-Schrobenhausen;6.19;-14
20210221;Weiden in der Oberpfalz;5.83;-4
20210221;Landkreis Hildburghausen;6.55;-12
20210221;Landkreis Rotenburg (Wümme);6.49;-12
20210221;Landkreis Hof;7.07;-15
20210221;Landkreis Konstanz;6.390000000000001;-15
20210221;Landkreis Stendal;6.73;-14
20210221;Heidelberg;5.63;-23
20210221;Rhein-Erft-Kreis;5.88;-10
20210221;Landkreis Weilheim-Schongau;6.04;-19
20210221;Mannheim;5.61;-24
20210221;Landkreis Osterholz;6.11;-5
20210221;Schwabach;5.94;28
20210221;Landkreis Südwestpfalz;6.46;-14
20210221;Landkreis Miltenberg;5.59;-20
20210221;Coburg;5.8;-5
20210221;Essen;5.79;-18
20210221;Flensburg;4.91;-26
20210221;Ilm-Kreis;5.97;-9
20210221;Bremen;5.46;-24
20210221;Landkreis Mecklenburgische Seenplatte;5.79;-21
20210221;Landkreis Calw;6.390000000000001;-10
20210221;Landkreis Aurich;7.22;-11
20210221;Landkreis Prignitz;6.21;-11
20210221;Hohenlohekreis;6.43;-9
20210221;Landkreis Schwäbisch Hall;6.76;-11
20210221;Landkreis Freudenstadt;7.32;-12
20210221;Kreis Wesel;5.88;-6
20210221;Landkreis Waldeck-Frankenberg;6.33;-18
20210221;Köln;5.79;-20
20210221;Landkreis Mittelsachsen;6.09;-15
20210221;Baden-Baden;6.68;-9
20210221;Landkreis Erlangen-Höchstadt;6.07;-17
20210221;Lahn-Dill-Kreis;6.43;-17
20210221;Ortenaukreis;7.0200000000000005;-9
20210221;Landkreis Nordwestmecklenburg;6.34;-13
20210221;Kassel;6.57;-19
20210221;Landkreis Günzburg;6.68;-12
20210221;Kreis Gütersloh;6.0600000000000005;-8
20210221;Karlsruhe;6.3;-18
20210221;Kreis Paderborn;6.33;-10
20210221;Landkreis Rhön-Grabfeld;6.36;-23
20210221;Landkreis Saarlouis;6.390000000000001;-17
20210221;Landkreis Neustadt an der Waldnaab;6.61;-17
20210221;Landkreis Starnberg;5.59;-15
20210221;Amberg;5.44;-5
20210221;Kreis Minden-Lübbecke;6.92;-14
20210221;Landkreis Mayen-Koblenz;6.96;-22
20210221;Landkreis Marburg-Biedenkopf;6.41;-18
20210221;Straubing;6.0200000000000005;-1
20210221;Landkreis Altötting;6.32;-17
20210221;Landkreis Birkenfeld;6.0;-21
20210221;Delmenhorst;5.5;-34
20210221;Landkreis Vulkaneifel;6.58;12
20210221;Landkreis Hameln-Pyrmont;6.03;-19
20210221;Braunschweig;4.83;-30
20210221;Landkreis Havelland;5.8;-9
20210221;Landkreis Bad Dürkheim;6.0200000000000005;-20
20210221;Landkreis Miesbach;6.36;-16
20210221;Saalekreis;6.17;2
20210221;Bochum;5.8;-16
20210221;Landkreis Bad Kreuznach;6.57;-11
20210221;Landkreis Landsberg am Lech;5.71;-18
20210221;Landkreis Sömmerda;6.42;-21
20210221;Landkreis Verden;5.88;-17
20210221;Landkreis Neuwied;6.890000000000001;-18
20210221;Landkreis Ravensburg;7.37;-13
20210221;Landkreis Leer;7.1000000000000005;-11
20210221;Kreis Ostholstein;6.01;-9
20210221;Magdeburg;5.3500000000000005;-21
20210221;Landkreis Kronach;6.15;-17
20210221;Kreis Segeberg;5.71;-22
20210221;Kreis Plön;5.89;-17
20210221;Landkreis Rosenheim;6.390000000000001;-14
20210221;Landkreis Cloppenburg;7.16;-15
20210221;Landkreis Tirschenreuth;6.44;-17
20210221;Landkreis Kulmbach;6.79;-15
20210221;Mönchengladbach;5.82;-19
20210221;Landkreis Fürth;6.63;6
20210221;Landkreis Göttingen;6.32;-17
20210221;Landkreis Vechta;6.49;-12
20210221;Landkreis Oberhavel;5.33;-19
20210221;Kreis Euskirchen;6.49;-12
20210221;Fürth;6.49;-17
20210221;Landkreis Heidekreis;6.65;-15
20210221;Hochsauerlandkreis;6.07;-14
20210221;Landkreis Reutlingen;6.88;-12
20210221;Kreis Borken;6.09;-12
20210221;Wilhelmshaven;5.98;-21
20210221;Kreis Unna;5.95;-6
20210221;Westerwaldkreis;6.45;-7
20210221;Regensburg;6.01;-27
20210221;Altmarkkreis Salzwedel;6.04;-8
20210221;Kreis Groß-Gerau;5.83;-14
20210221;Landkreis Görlitz;6.36;-8
20210221;Landkreis Emmendingen;6.5600000000000005;-11
20210221;Landkreis Breisgau-Hochschwarzwald;6.59;-17
20210221;Kreis Nordfriesland;7.0600000000000005;-16
20210221;Landkreis Bautzen;6.76;-11
20210221;Landkreis Ludwigslust-Parchim;6.2;-11
20210221;Augsburg;5.79;-28
20210221;Landkreis Regen;6.390000000000001;-14
20210221;Berlin;5.3100000000000005;-27
20210221;Lübeck;5.18;-31
20210221;Neckar-Odenwald-Kreis;6.21;-18
20210221;Bamberg;6.01;-10
20210221;Landkreis Dahme-Spreewald;6.18;-4
20210221;Landkreis Holzminden;6.140000000000001;-33
20210221;Erfurt;5.75;-21
20210221;Mainz;5.88;-25
20210221;Landkreis Mühldorf am Inn;6.26;-21
20210221;Schwerin;5.21;-28
20210221;Landkreis München;5.58;-10
20210221;Landkreis Hildesheim;6.0600000000000005;-16
20210221;Landkreis Freyung-Grafenau;7.15;-13
20210221;Neumünster;5.38;-13
20210221;Landkreis Waldshut;4.88;-14
20210221;Landkreis Limburg-Weilburg;7.0;-24
20210221;Emden;5.98;-31
20210221;Kreis Steinfurt;6.01;-14
20210221;Landkreis Karlsruhe;6.09;-6
20210221;Rhein-Kreis Neuss;5.51;-11
20210221;Vogelsbergkreis;7.24;-3
20210221;Dresden;5.98;-26
20210221;München;5.89;-20
20210221;Kreis Herzogtum Lauenburg;5.71;-8
20210221;Landkreis Aschaffenburg;5.82;-18
20210221;Landkreis Haßberge;7.51;-8
20210221;Landkreis Esslingen;6.74;-6
20210221;Landkreis Grafschaft Bentheim;6.95;-11
20210221;Pforzheim;6.84;-7
20210221;Landkreis Oldenburg;6.47;13
20210221;Kreis Viersen;5.82;-7
20210221;Main-Kinzig-Kreis;5.7;-17
20210221;Landkreis Aichach-Friedberg;6.25;-12
20210221;Aschaffenburg;6.23;-10
